user.state.subs,binari.engaged,total.user.time.played.week.journey,periodicity,daytime.listened,total.user.skipped.week.journey,v1.perc.listened,artists.playlists.perc.listened,charts.perc.listened,content.lens.perc.listened,now.series.perc.listened,offline.playlists.perc.listened,online.playlist.perc.listened,playlists.perc.listened,promo.perc.listened,radio.perc.listened,recently.played.perc.listened,search.perc.listened,unknown.perc.listened,total.user.ratio.success.search.play.after30.sec,total.avg.time.background.week.journey,total.avg.time.foreground.week.journey,total.unique.playlists.played.week.journey,total.user.created.week.journey,total.user.trackadded.week.journey,total.user.ratio.skipped.week.journey,total.user.ratio.saved.week.journey,total.user.ratio.added.week.journey,songs.per.playlist.ratio
23,Yes,1118,3.018,Day,9.667,0,0,0,0,70.367,0,0,0,44.45,75,0,0,0,0,719,249.167,2,0,0,70.303,0,0,0
23,Yes,4414.3,1.29,Night,10.667,0,54.843,0,16,0,0,0,65.15,15.825,5.3,3.4,16,0,50,37873.7,1210.5,5,0,0,17.204,0,0,0
23,Yes,1021.667,1.619,Day,5,0,0,0,14.3,20,53.35,0,0,0,65.2,0,28.6,0,100,1097,83.333,3.333,0,0,44.118,0,0,0
23,No,1130.5,0.482,Day,35,0,0,0,0,0,0,0,0,0,0,35.9,82.05,0,62.5,602,903,7.5,0,0,100,25.714,0,0
23,No,9018,0.18,Day,50,0,0,0,0,4.9,92.6,0,0,0,0,0,2.5,0,60,10522,106,5,0,0,40.984,14.754,0,0
23,Yes,24748,0.226,Day,169,0,13.65,0.6,0,30.55,0,0,15.35,0,0,0,40.15,0,91.7,20680.5,1842,15,0,0,57.976,0,0,0
23,Yes,263,1.835,Early,0,0,0,22.4,8.6,0,0,0,72,7.9,0,0,0.7,0,0,4,0,2,0,0,0,0,0,0
23,No,164,0,Day,0,0,0,0,0,75,0,0,0,0,0,25,0,0,0,0,545,1,2,8,0,50,200,4
117,Yes,2095,0.818,Day,20.875,0,2.875,23.6,0,20.68,66.113,0,28.656,3.617,45.467,16.667,1.95,0,14.3,14119.5,1544.25,3.083,0,0,55.42,40.202,0,0
23,No,6275,0.27,Day,6,0,0,44.9,0,36.2,0,0,1.4,5.8,4.3,0,7.2,0,87.5,7147,1420,8,0,0,8.696,0,0,0
23,Yes,2542,0.695,Day,7.667,0,0,0,93.3,71.14,0,0,12.2,2,0,2,17.35,0,0,32913.4,420.571,2.25,0,0,36.948,0,0,0
23,Yes,1599.5,14.75,Day,0,0,45.55,48.6,20.7,0,0,0,71.533,13.9,11.1,100,0,0,0,2497.25,105.25,1.5,0,0,0,0,0,0
23,No,10969.75,0.85,Day,34.25,0,27.9,0,0,12,0,18.857,28.82,24.733,0,41.96,0,0,0,7439.25,726.875,5.625,1,3.333,34.816,3.05,3.388,10
23,No,3814,0.515,Day,14,0,18.2,0,0,0,0,0,45.5,0,0,0,36.4,0,66.7,2907,498,6,0,0,42.424,0,0,0
23,Yes,236,4.591,Day,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1140.333,198.4,1,0,0,0,0,0,0
23,No,4422,0,Day,14,0,2.6,2.6,0,0,0,0,34.2,13.2,13.2,0,34.2,0,20,4183,747,6,0,0,36.842,0,0,0
23,Yes,4274.583,0.656,Day,33.727,0,34.629,0,18.05,31.46,0,0,41.32,12.5,0,11.633,61.155,0,73.7,62762.917,672.083,5,0,0,56.447,0,0,0
23,No,3464,0.485,Early,0,0,0,0,0,33.3,0,0,0,0,0,66.7,0,0,0,4196.5,158.5,2,0,0,0,0,0,0
23,No,396,0,Early,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,15898,67,1,0,0,0,0,0,0
23,No,3345,0.441,Day,5,0,0,0,0,9.8,61,0,29.3,0,0,0,0,0,0,53913,1115.5,5,0,0,12.195,7.317,0,0
23,No,10186.429,0.532,Day,26,0,30.4,0,81.05,50.275,0,0,51.58,14.3,27.1,0,0,0,0,10081.714,1909.429,8.714,0,0,37.372,0,0,0
23,Yes,1029,4.875,Day,2,0,100,0,0,100,88.1,0,0,0,0,0,55.95,0,14.3,8426.75,291.2,2,2,2,10.811,0,10.811,1
23,Yes,3836,2.399,Early,3.333,0,15.7,0,0,51.25,0,0,60.633,0,0,0,0,0,0,1293.667,103,2.667,0,0,14.706,0,0,0
23,No,5801.5,4.025,Day,12,0,0,17.4,16.7,0,0,0,83.3,2.9,79.7,0,0,0,0,17067,1732,6.5,0,0,29.63,0,0,0
23,Yes,46,0,Night,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,24,101.5,1,0,0,0,0,0,0
23,No,1121,0.25,Night,0,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3,164,5,1,0,0,0,0,0,0
117,No,4832,0.098,Night,45,0,4.7,34,0,24.5,0,1.9,26.4,0,8.5,0,0,0,133.3,1109,4951,7,2,573,42.453,1.887,540.566,286.5
23,No,1651,0.177,Night,26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,64778,2,2,0,0,78.788,0,0,0
53,Yes,8105,1.036,Night,31,0,11.7,98.3,7.3,0,0,0,0,1.7,39.2,0,61.4,0,85,11083.5,1126.5,6.5,1,0,38.272,0,0,0
23,No,803,0,Early,0,0,42.9,0,0,0,0,0,57.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
23,Yes,9607.583,0.35,Day,37.273,0,1.05,0.45,39.067,25.53,0,0,45.731,23,1.6,6.725,13.238,0,44.4,18879.833,3295.333,19.667,0,0,25.529,0,0,0
53,Yes,4602.667,1.618,Early,3.75,0,37.45,0,87.1,0,0,0,43.29,11.4,0,73.288,0,0,0,5471.556,1116.111,2,0,0,12.363,61.538,0,0
85,Yes,670.667,6.306,Day,1,0,0,11.5,30.8,69.35,0,0,24.35,64.3,0,7.7,53.2,0,0,182.25,158.75,1.333,0,0,25,0,0,0
23,No,2428,0.196,Day,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,761.5,953,1,0,0,0,0,0,0
23,No,810,0,Day,8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,735.333,49.667,1,0,0,114.286,0,0,0
23,No,3470.2,1.424,Day,4,0,0,0,0,44.4,0,0,71.6,3.7,0,0,82.75,0,0,5359.8,50.8,1.8,0,0,22.222,0,0,0
23,Yes,3819,3.507,Day,13.5,0,100,0,0,51.45,0,0,44.9,0,0,100,52.2,0,54.5,35558.333,287.5,1.667,0,0,47.647,0,0,0
23,No,2341.75,2.53,Night,0,0,0,0,0,100,0,0,25,91.667,0,0,0,0,0,2012.667,57.6,1.5,0,0,0,0,0,0
23,Yes,5390,0.102,Day,637,0,0,0,1.3,0,0,0.2,0.3,0,0,0,99.15,0,176.3,2180,3125.5,21.5,0,60,95.502,0,8.996,0
53,Yes,5373,0.77,Day,0,0,0,0,0,32.1,0,32.1,0,35.7,0,0,0,0,0,3622,97,3,0,0,0,0,0,0
53,Yes,148,1.206,Day,3.5,0,66.7,0,0,0,0,0,0,0,0,0,33.3,0,22.2,85.5,153,3,0,0,29.167,0,0,0
23,No,27290.143,0.195,Day,3,0,0,0,3.95,0.3,87.4,0,0.9,5.05,0,6.1,9.133,0,21.1,251484.857,12434,6.571,1,2,1.707,7.073,1.138,2
23,No,3712.5,0.425,Night,19.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2316.5,2651,2.5,0,0,50.649,0,0,0
23,Yes,3964.583,0.799,Day,26.5,0,2,1.5,19.75,79.4,0,0,57.5,16.683,25.95,32,15.9,0,63.6,7053.833,469.083,3.5,0,0,56.584,0,0,0
23,No,1762,0.267,Day,5,0,53.3,0,0,0,0,0,6.7,40,0,0,0,0,0,0,0,3,0,0,33.333,0,0,0
53,No,6398.5,1.129,Day,37,0,22.9,0,0,71.3,0,0,9.8,0,0,0,1.8,0,100,2743,3541.667,6,0,0,54.015,0,0,0
23,No,4227.5,0.896,Day,51,0,3.9,0,0,0,6.3,0,0,5.9,92.667,0,35.3,0,33.3,4273,902.6,2.5,1,6,98.077,9.615,11.538,6
23,No,3615,3.858,Day,0,0,0,92,0,8,0,0,76.9,23.1,0,0,100,0,20,5104.5,559.25,1.75,0,0,0,0,0,0
23,No,3908,0.265,Night,3,0,0,0,0,63.9,0,0,11.1,100,0,0,25,0,100,2470,2754.5,3,0,0,10.345,0,0,0
23,No,429,5.334,Day,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,2342.75,144.8,1,0,0,0,0,0,0
23,No,4485,0,Day,15,0,0,0,0,0,0,0,0,0,0,0,100,0,50,3419,1513,6,0,0,31.915,0,0,0
23,Yes,10299.2,0.437,Day,72.75,0,2.2,0,9.8,8.2,37.04,0,9.067,0,54.24,5.95,22.133,0,120,12308.2,878.8,15.6,0,0,69.023,1.898,0,0
23,Yes,7589.8,1.26,Day,8.4,0,61.475,0,0,0,46.15,64.38,12.925,2.3,0,3.3,0,0,0,170923.9,566.4,1.6,4,94,18.708,36.377,209.354,23.5
23,No,3382.364,0.758,Day,38.333,0,48,22.1,8.95,33.067,0,64.5,30.156,0,42.3,48.8,33.3,0,14.3,8269.091,1048.273,4.091,3,15.8,75.163,0,30.98,26.333
23,No,17619.333,0.263,Night,654,0,3.767,7.933,22.9,78.6,0,0,1.867,5.52,19.4,23.9,0,2,0,64922.571,3359.286,20.833,1,1,89.569,0,0.137,1
23,Yes,24724.545,0.431,Day,15.875,0,9.95,8.757,19,50.123,0.9,0,39.618,17.671,0,8.2,9.2,0,33.3,27176.909,1348.364,9.818,1,20,10.23,17.399,12.888,20
23,No,16327,0.101,Day,37,0,0,0,99,0,0,0,1,0,0,0,0,0,0,25037,2042,6,0,0,37.374,0,0,0
53,Yes,3809.091,1.043,Day,21,0,16.1,0,35.76,13.2,0,16.1,46.711,11.5,0,0,52.117,0,85.9,23487.667,1094,9,0,4,53.103,0,10.115,0
23,Yes,967,3.38,Night,0,0,75,0,27.95,72.7,0,0,0,0,0,0,73.8,0,12.5,1304.4,172,1.6,0,0,0,0,0,0
23,Yes,7481.667,0.738,Day,20.333,0,24.767,53.375,24.92,15.15,0,0,48.867,11.1,30.4,0,25.73,0,36.8,14496.25,472,5.583,0,0,33.197,0,0,0
53,Yes,6588.333,2.149,Day,10.2,0,37.8,54.1,18.6,0,0,67.343,9.8,45.017,0,0,100,0,30.8,8020.833,1048.333,12.5,0,10,25.714,0,25.21,0
53,No,280.5,3.843,Late night,9,0,54.05,0,43.2,0,0,0,10.8,0,0,0,24.3,0,100,8639,258,4,0,0,45,0,0,0
23,No,8183.111,0.537,Day,21.889,0,13.3,4.3,63.056,0,0,0,23.2,20.65,24.943,0,17.5,0,31,90539,617,7,0,0,32.295,1.475,0,0
23,Yes,12162,0.355,Early,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,15109,2228.5,1,2,3,0,0,5.825,1.5
23,Yes,3544.571,2.425,Day,12.25,0,0,0,49,23.1,0,72.814,0,0,0,3.8,5.5,0,25,6708.571,796.857,5.429,2,6.333,29.068,0,15.028,9.5
23,Yes,4049,0.487,Day,96.889,0,0,0,5.1,0.4,65.63,77.6,0,0.8,0,6.5,5.1,0,16,22423.833,6346.417,3.727,2.5,95.333,77.399,0.799,76.156,57.2
23,Yes,14848.5,0.421,Day,83.4,0,0,0,10.5,15.133,0,95.494,1.8,4.5,0,0,5,0,40,15503.125,1388.143,27.167,0,27.25,58.975,0,19.269,0
23,No,107.333,13.83,Early,3.5,0,14.3,22.65,64.3,28.6,0,0,0,0,83.3,0,0,0,0,5.5,75.667,3,0,0,75,0,0,0
23,No,107.333,13.83,Day,3.5,0,14.3,22.65,64.3,28.6,0,0,0,0,83.3,0,0,0,0,5.5,75.667,3,0,0,75,0,0,0
23,Yes,15058.167,1.554,Day,8.333,0,26.9,0,23.825,86.05,0,0,44.1,72.5,0,0,22.9,0,50,23749.667,176.667,4,0,0,11.038,0,0,0
53,Yes,40609.333,0.214,Day,67.25,0,31.7,0,27.6,24.9,0,0,12.989,11.23,67.619,0,25.333,0,50,170121.417,8992.333,32.917,0,0,27.972,0,0,0
53,Yes,2100.2,5.167,Early,6.25,0,46.167,0,15.2,8.3,0,0,100,85.7,14.3,60.167,57.6,0,0,25910.6,559.286,1.6,0,0,39.557,613.924,0,0
23,No,351,1,Day,4,0,0,10,10,10,0,0,0,0,50,0,20,0,11.1,484,452,5,0,0,40,0,0,0
53,Yes,4360,2.395,Day,1,0,69.9,0,0,0,100,62.6,2.5,0,0,0,0,0,0,4331.667,2225,1.333,3,43,3.03,0,130.303,14.333
53,No,1592.25,2.226,Late night,15,0,48.775,0,0,47.65,0,0,49.4,8.3,0,2.5,0,0,0,2654,635.6,4.5,8,33.5,29.268,3.902,65.366,8.375
23,Yes,7324.167,2.915,Day,1,0,4.5,0,6.8,26.1,0,14.433,68.344,41.25,0,13.567,24.6,0,50,9826.333,3049.667,2.5,2,8,2.927,0,23.415,4
53,Yes,389.5,7.211,Day,6,0,0,0,0,0,0,0,0,80,0,0,60,0,22.2,525,22,1.5,0,0,75,0,0,0
53,Yes,240,0,Day,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,31,1,1,24,0,0,1200,24
53,Yes,5229,0.437,Day,14,0,1.4,0,0,10,0,5.7,14.2,0,0,40.95,36.3,0,90,11596,293.75,5.5,0,0,28.283,0,0,0
23,No,1169.75,3.463,Day,0,0,52.8,0,5.6,0,0,81.95,0,11.1,0,0,2.8,0,37.5,4050.2,710.2,2.25,0,6,0,7.407,44.444,0
117,No,23090.909,0.256,Day,31.182,0,29.767,15.138,29.4,4.5,5.4,2.5,13.525,8.72,10.48,15.16,7.067,0,28.6,79012,4102.909,14.818,3,3,19.544,24.444,1.88,1
55,No,6932.778,0.346,Day,1,0,1.2,0,0,0,99.5,0,0,0,0,2.6,0.7,0,0,25320,760.444,1.333,0,0,0.861,19.981,0,0
23,No,42.5,3.13,Day,3,0,0,0,0,0,0,100,0,0,100,0,0,0,0,40,259.5,1.5,0,3,100,1100,100,0
53,Yes,13129.5,0.228,Early,1,0,15.8,12.5,0,1.8,0,0,61.575,4.6,17,0,40.15,0,33.3,92970.5,275,4.5,0,0,1.739,0,0,0
53,No,3852.2,1.554,Night,49.5,0,31.3,100,0,0,13.9,12.7,36.85,50.233,42.8,0,48.5,0,0,4175.2,874.8,5.4,0,1,77.103,10.903,1.558,0
53,No,3618,1.213,Early,0,0,0,0,0,0,0,0,0,33.3,0,66.7,0,0,0,85630,93,2,0,0,0,0,0,0
23,Yes,147,0,Day,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,251,1,0,0,80,0,0,0
53,No,459,0,Day,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,100,0,0,0
23,Yes,2489,3.2,Day,1,0,0,0,0,100,0,0,0,100,0,0,0,0,0,8968,1207,1.5,0,0,7.692,0,0,0
85,No,7,0,Day,0,0,14.3,0,0,0,0,0,11.9,2.4,39.55,56.1,24,0,0,31,85,1,0,0,0,0,0,0
53,Yes,10994.571,0.918,Day,1,0,44.1,0,3.1,61.3,0,0,0,80.213,1.5,0,0,0,0,31317.222,238.917,3.857,0,0,1.724,0,0,0
53,Yes,57064,0.191,Day,11.545,0,11.317,6,26.371,2,0,48.386,30.077,30.809,0,6.36,11.857,0,34.5,100662,20764.667,5.833,1.667,72,3.858,0.334,24.06,72
23,No,937.667,2.703,Day,5,0,100,0,0,100,0,0,0,0,0,0,0,0,0,200,158.667,3.667,0,0,41.667,0,0,0
23,No,4517,0.246,Day,27.75,0,0,0,0,0,99.8,0,0,0,0,0,0.8,0,27.8,263568.75,381.4,1.25,0,0,19.857,15.385,0,0
53,Yes,12928.5,0.559,Day,25.091,0,35.24,0,22.38,0,0,11.2,40.7,63,0,5.2,70.925,0,51.6,32652.083,322.75,8.417,1,13,30.2,0,15.647,13
55,Yes,17665,0.745,Day,7.143,0,61.94,100,34.55,51.6,0,0,50.986,10.25,0,0,2.7,0,50,161980.8,733.889,3.111,0,0,8.274,0,0,0
23,No,4766,1.104,Day,22.5,0,0,0,0,86.9,0,0,12.6,0,0,0,14.1,0,33.3,88020.333,1072.667,4.333,0,0,50.373,0,0,0
53,Yes,6761.083,0.166,Day,158.667,0,1.6,0,0,4.725,70.96,32.922,1.867,12.7,63.5,10.8,4.45,0,42.9,20624.167,1636.833,2.5,0,0,55.543,16.803,0,0
55,Yes,37639,0.362,Late night,24,0,54.9,5.5,21.175,8.067,0,88.644,26.75,28.533,0.3,17.125,21.833,0,16.7,114604.75,2923.75,4.333,2,15.8,12.116,0,7.976,19.75
23,Yes,8088.545,0.767,Day,17.875,0,0,47.675,0,29.233,0,0,26.98,20.933,0,19.02,61.338,100,63.8,2367.7,3345.3,5.727,0,0,28.009,0,0,0
53,Yes,782.125,2.699,Day,19.5,0,100,80.429,0,0,0,0,0,68.5,0,0,0,0,0,1526,165.25,1.25,0,0,86.667,0,0,0
53,No,4264,0,Early,5,0,69.7,0,0,0,0,0,0,6.1,0,0,24.2,0,0,19139,812,4,0,0,15.152,0,0,0
53,No,11632,0.343,Day,8,0,0,75,0,0,0,0,25,0,0,0,0,0,166.7,10181,2745,2,0,0,11.765,0,0,0
53,No,231,13.057,Day,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,68.333,162.875,1,0,0,0,0,0,0
53,No,1228,0,Early,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,2618,48.5,1,0,0,0,0,0,0
55,No,5580.667,1.13,Late night,108.667,0,0.8,0,2.15,0,94.333,0,0,5.8,0,4.5,1.6,0,20,46102.333,2860.667,3.667,0,0,63.796,11.937,0,0
53,Yes,8311.167,0.7,Day,15.083,0,26.1,0,46.6,0,0,47.862,20.54,35.367,44.157,24.567,14.125,0,0,9239,1740.833,2.917,0,2.375,26.775,0,4.216,0
85,No,2042,4.34,Day,10,0,4.033,0,0,10.5,10.9,86.88,1.9,4.9,4.1,0,5.1,0,0,5516,727.5,2.5,0,0,38.462,0,0,0
23,No,1522,0.286,Day,22.5,0,0,0,0,0,100,0,0,0,0,0,0,0,6.7,3699,944,1,0,0,45.918,29.592,0,0
23,No,7197.833,0.516,Day,27.167,0,14.9,20.4,5.7,12.4,34.1,0,16.533,29.9,33.2,8.05,16.867,0,56,5626.833,738.5,11,0,0,35.054,12.043,0,0
23,No,49263.143,0.253,Night,6.333,0,44.575,5.15,62.433,11.833,0,0,34.3,17.175,5.4,9.65,16.64,9.3,26.7,47723.714,1432.714,10.571,0,0,2.84,0,0,0
23,Yes,3434,0,Day,6,0,0,0,0,42.3,0,0,57.7,0,0,0,0,0,0,3492,130.5,3,0,0,23.077,0,0,0
23,Yes,4818.455,1.047,Day,12,0,0,0,49.975,3.05,1.2,64.362,39.1,50.6,0,27.517,7.9,0,5,68525,1214.364,3.182,3,5.143,25.483,2.124,10.921,6
23,No,9435,0.534,Night,4,0,11,32.2,0,12.95,0,55.833,0,0,0,15.8,57.467,0,28.8,10183.5,2296.857,5,3.5,13.333,4.494,0,14.981,5.714
23,No,5197,0.196,Day,4,0,0,0,0,0,0,0,63,37,0,0,0,0,0,0,98,3,0,0,14.815,0,0,0
23,Yes,7676,2.966,Night,11,0,0,63.975,0,53.6,0,0,50.533,0,24.4,0,7.3,0,0,5002.143,2291.714,2.4,0,0,24.229,0,0,0
23,Yes,204,0,Night,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,47,161,1,0,0,0,0,0,0
23,Yes,6557,1.032,Day,9.667,0,0,0,100,0,0,0,24.4,6.5,0,0,89.7,0,11.1,2924.667,1147.333,1.667,0,0,21.168,0,0,0
23,No,1153,0,Early,9,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,0,0
23,No,6282.5,1.17,Early,5,0,3,0,0,48.967,0,0,40.917,12.9,0,0,22.4,0,37.5,6581.167,1743.5,5,0,0,8.671,0,0,0
23,No,5970.75,0.8,Day,9,0,16.7,25.4,0,24.8,0,0,52.633,25,0,100,0,0,0,15828.5,309.75,2.5,0,0,28.125,0,0,0
23,No,2705,1.264,Early,1,0,46.3,0,0,0,0,0,0,0,0,84.6,76.5,0,0,57880.333,396,3,0,0,5.085,0,0,0
53,Yes,2622,0,Day,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,44911,529,1,0,0,0,0,0,0
23,Yes,1706.5,8.966,Day,3,0,0,2.9,23.4,29.1,0,70.6,44.9,100,0,0,0,0,0,1761.333,130.333,1.5,0,0,25,0,0,0
23,Yes,1802.8,1.775,Day,9.667,0,0,0,100,8.9,92.6,0,41.1,0,0,0,31.1,0,28.6,3808.25,979.8,2,0,0,46.926,0,0,0
23,Yes,247,0,Early,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,280,80,1,0,0,0,0,0,0
23,Yes,10056.917,0.802,Day,10.3,0,0,0,0,1.4,0,0,90.573,53.2,0,13.6,0,0,0,7451.875,118.5,1.75,0,0,19.526,0,0,0
23,Yes,5137.083,1.156,Early,1,0,0,0,67.433,72.525,0,41,31.58,51.475,10.5,52.15,15.525,0,12.5,12078.417,2053.5,2.417,0,0,3.252,0,0,0
23,Yes,1570.4,2.604,Day,1,0,66.1,0,0,15.55,0,53.35,43.35,11.1,0,0,0,0,0,193028.4,571.2,2.6,2,4.5,8.772,0,39.474,4.5
53,Yes,14772,0.126,Day,0,0,0,0,0,29.7,0,0,70.3,0,0,0,0,0,0,16444,300,1,0,0,0,0,0,0
53,Yes,14772,0.126,Night,0,0,0,0,0,29.7,0,0,70.3,0,0,0,0,0,0,16444,300,1,0,0,0,0,0,0
23,No,4499,0,Day,47,0,25.8,0,0,1.5,0,0,72.7,0,0,0,0,0,0,42787,938,3,0,0,71.212,0,0,0
23,No,340,0,Night,18,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,85.714,0,0,0
23,No,32957,0.241,Day,112,0,13.7,0,0,3.7,0,0,82.6,0,0,0,0,0,0,95800,1092,3,0,0,46.473,0,0,0
53,Yes,7244.8,1.227,Day,7.875,0,0,0.9,48.1,4.7,90.25,0,0,0,26.7,19.55,17,0,18.2,4268.25,914.222,7.9,0,0,16.544,5.602,0,0
23,Yes,24593,0.263,Day,33,0,0,0,0,0,0,92.15,0,0,0,12.9,2.8,0,9.1,9020.5,602,1.5,0,0,27.16,0,0,0
23,Yes,4964.2,2.998,Day,16,0,0,0,100,0,0,19.2,0,0,0,0,95.2,0,11.1,2823.5,227,1.4,1,23,41.237,0,59.278,23
23,Yes,3033.5,1.158,Day,5.5,0,0,0,0,76,0,0,24,0,0,0,0,0,0,1343,42,2,0,0,28.947,0,0,0
85,No,1676.5,2.442,Day,4,0,0.4,0,12,0.4,84.3,0,5.6,2.05,11.55,4.3,3.5,0,0,1196.25,484,4.5,0,0,12.8,0,0,0
23,No,669.5,7.276,Day,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,10625.667,392.667,1,0,0,0,0,0,0
23,No,7844.75,0.578,Early,7,0,2.2,0,2.2,0,0,0,0,0,0,0,98.875,0,42.7,54502.75,1517.25,4.75,0,0,13.659,0,0,0
23,No,2289.667,1.148,Day,22.5,0,16.7,0,0,80,0,0,41.1,0,0,0,0,0,0,313,857,4,0,0,61.364,0,0,0
23,Yes,6308.2,0.711,Day,34,0,27.8,75,42.1,58.3,0,0,61.275,18.25,0,64.967,0,0,0,45882.9,213.7,2.4,0,0,57.823,0,0,0
23,Yes,425,0,Day,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,212,125,1,0,0,0,0,0,0
53,Yes,7536,3.516,Day,1.5,0,0,0,0,0,0,98.733,0,0,0,0,3.8,0,25,3980.25,3921,4.333,0,10,3.041,314.189,20.27,0
23,Yes,12421.333,1.236,Day,13.5,0,0,0,0,64.975,0,0,100,12.5,26.3,0,87.5,0,33.3,15803.143,1128.714,2.5,0,0,19.471,0,0,0
23,No,4298,0,Day,8,0,0,0,0,1.3,96.1,0,1.3,1.3,0,0,0,0,0,36256,1471,3,0,0,10.526,0,0,0
23,Yes,3878.571,2.201,Day,0,0,3.6,0,0,62.5,0,75.443,40.033,7.7,0,0,0,0,0,4437.429,377.5,10.286,0,19.25,0,0,67.714,0
23,No,61559,0.125,Day,67.4,0,24.48,4.4,5.3,13.875,0,0,45,8.7,5.7,2.35,15.26,0,36.8,98746.6,18342.8,15.2,0,0,18.315,0,0,0
23,No,1982.667,2.909,Night,4.667,0,40.85,0,44.4,0,0,0,31.6,10.5,0,42.9,52.22,0,39.1,52876.333,1222.667,4.167,2,2,20.741,0,8.889,1
23,No,3895,0,Night,26,0,39.6,1,38.6,0,0,0,0,20.8,0,0,0,0,0,3119,3576,9,2,45,25.743,0,44.554,22.5
23,Yes,1598,3.441,Night,4,0,0,0,0,0,96.9,0,0,6.3,0,0,0,0,0,347,88,3,0,0,40,0,0,0
23,Yes,28555.25,0.222,Day,139.667,0,24.783,31.211,13.36,7.367,0,0,42.96,17.025,0,0,13.01,0,89.7,110013.5,2356.667,13.583,0,0,50.18,0,0,0
23,No,11110,0.308,Day,116,0,0,1.1,26.3,5.3,0,0,25.3,35.8,0,0,6.3,0,100,10241,2435,13,0,0,61.053,0,0,0
23,No,6393,0,Day,2,0,0,0,0,0,0,0,0,8.3,91.7,0,0,0,0,6799,110,2,0,0,5.556,0,0,0
23,No,1468.667,1.899,Night,0,0,0,0,0,100,0,0,3.2,96.8,0,0,0,0,0,203362.2,1054.4,2,0,0,0,0,0,0
23,No,372,0,Day,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,165,361,1,0,0,0,0,0,0
23,No,2010.333,1.062,Early,0,0,0,0,69.25,0,0,0,0,0,0,100,61.5,0,0,10041.333,449.5,1.667,0,0,0,0,0,0
23,No,11651,0.315,Early,39,0,0,0,22.9,29.2,0,27.4,2.1,35.6,0,0,42.15,0,8.7,11711.333,558.333,7,1,31,46.245,0,36.759,31
23,No,558,0.177,Day,27,0,0,0,0,0,24.2,0,0,0,75.8,0,0,0,0,516,95,2,0,0,81.818,0,0,0
53,No,939.667,5.763,Day,16,0,0,0,24,54,0,0,0,56,0,4,52,0,0,622,489.2,3.333,0,0,165.517,0,0,0
117,No,1216.25,2.219,Early,6.333,0,0,0,0,18.8,56.25,0,54.933,30.5,0,0,12.5,0,62.5,1487,946.8,4.5,0,0,33.333,247.368,0,0
23,No,19684.286,0.168,Day,50.714,0,6.917,16.075,5.68,29.52,21.386,20.38,11.229,0.6,15.5,9.34,3.967,0,88.9,22532.714,18963.857,11.714,3,16.2,23.371,5.223,7.465,9
23,No,3139,0,Day,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3768,486,1,0,0,0,0,0,0
53,Yes,1203,0,Early,15,0,0,0,0,100,0,0,0,0,0,0,0,0,0,17,31,1,0,0,83.333,0,0,0
23,No,21876.333,0.336,Night,15.667,0,44.067,0,0,20.9,0,0,49,0,0,0,0,0,0,66245.333,2468,3,0,0,11.721,0,0,0
23,Yes,11772.2,0.848,Day,18.1,0,39.833,10.7,35.667,0,0,0,65.42,57.557,0,0,0,5.7,0,29319.6,488.1,3.7,0,0,26.579,1.468,0,0
23,Yes,17441,0.209,Day,76.091,0,13.85,5.1,0,16.067,83.833,10.55,10.925,19.75,0,7.2,1.5,0,66.7,187037.182,1218.818,2.727,2,15,26.957,4.783,5.314,7.5
23,No,1058,2.223,Early,5,0,0,0,61.6,26.1,0,0,0,44.55,0,0,0,0,0,4165.333,275.25,3.333,0,0,53.571,0,0,0
55,No,1643.667,2.329,Day,5,0,0,100,0,0,0,0,0,0,0,100,0,0,0,1562.667,198,1.333,0,0,39.474,0,0,0
53,No,3438.909,1.143,Day,23.556,0,0,40,21.66,0,0,0,53.32,65.4,58.543,1.1,41,0,60,15929.6,1107.364,4.727,0,0,64.94,0,0,0
